ProductID,OutletID,OutletSales
FDR26,OUT027,4175.0
FDI02,OUT049,1947.5
NCM54,OUT010,69.0
FDF14,OUT013,2494.5
FDJ33,OUT010,94.5
FDM20,OUT035,3958.5
FDC03,OUT027,4465.0
NCX05,OUT046,1891.5
NCM41,OUT027,2862.5
NCU29,OUT010,406.0
FDQ59,OUT017,1481.0
FDH46,OUT010,191.5
FDH09,OUT013,1129.5
NCD06,OUT045,765.5
FDC15,OUT035,2404.0
DRD37,OUT027,2174.5
FDT28,OUT027,3753.0
FDR28,OUT027,3961.5
FDT38,OUT017,1354.5
FDV34,OUT027,2731.5
FDY52,OUT035,1000.5
FDB34,OUT013,1518.5
DRL23,OUT018,1392.5
DRB24,OUT046,2528.0
FDJ50,OUT046,1041.0
FDQ49,OUT035,2697.0
FDP20,OUT035,2069.5
FDV19,OUT027,4028.0
NCR54,OUT045,3079.0
FDO09,OUT010,2240.5
FDS57,OUT018,2052.5
FDN10,OUT049,2009.0
FDV23,OUT049,2129.5
FDY28,OUT049,3389.0
DRG51,OUT013,2540.0
FDD45,OUT019,331.5
NCL18,OUT027,4396.0
NCM29,OUT013,2073.5
FDF17,OUT027,4433.5
FDE22,OUT017,2653.0
FDQ22,OUT017,727.5
FDS01,OUT013,2933.0
FDW35,OUT027,2246.0
FDJ33,OUT046,2141.5
NCF54,OUT035,2704.0
FDE09,OUT013,1852.5
NCE06,OUT045,2550.0
DRH49,OUT049,1376.5
FDY43,OUT045,2774.5
NCT05,OUT017,4005.5
FDZ34,OUT045,3203.5
FDL38,OUT017,1594.5
FDZ31,OUT017,3109.5
FDR14,OUT035,871.0
NCN54,OUT049,1309.0
NCC42,OUT027,3599.5
FDK08,OUT017,1742.5
FDP59,OUT013,1801.0
FDV22,OUT035,2613.5
FDD33,OUT035,3763.5
DRE60,OUT027,4965.0
FDK52,OUT046,3555.5
FDA02,OUT017,2374.0
FDM56,OUT049,1876.5
FDE57,OUT035,2396.0
FDM32,OUT045,1521.5
NCQ30,OUT027,3318.0
FDQ27,OUT027,3211.5
FDT60,OUT027,3359.5
FDU43,OUT049,3932.5
NCO55,OUT035,1689.0
FDG02,OUT045,3122.0
FDJ28,OUT013,2960.5
FDP40,OUT045,1787.5
FDJ38,OUT045,3142.5
NCC54,OUT017,3782.5
NCZ41,OUT046,2028.5
FDK38,OUT019,567.0
FDU52,OUT013,2408.5
FDC40,OUT046,1275.0
NCR30,OUT017,1191.0
NCN18,OUT017,1772.0
FDB50,OUT035,1349.5
FDG04,OUT013,3179.0
FDR26,OUT035,2763.0
NCT17,OUT018,2680.0
FDX35,OUT027,5071.5
FDS12,OUT046,2046.0
NCZ29,OUT027,3380.5
FDB38,OUT010,729.5
FDP12,OUT013,654.0
FDP22,OUT046,1055.5
FDS26,OUT018,3754.0
FDR52,OUT046,3052.5
DRJ13,OUT046,2623.0
FDU48,OUT027,3455.0
FDE29,OUT035,938.5
NCT29,OUT049,1980.0
DRK37,OUT018,2722.0
FDK55,OUT046,1564.0
FDR07,OUT046,1663.5
FDO21,OUT027,5044.5
FDK46,OUT049,4226.5
FDB12,OUT045,1740.0
FDT31,OUT027,4718.5
FDJ33,OUT045,2100.5
FDC26,OUT027,3220.0
NCQ02,OUT045,2972.5
FDP08,OUT010,1190.5
FDB11,OUT027,5108.0
FDV55,OUT013,2396.5
FDW20,OUT049,2069.5
NCJ18,OUT019,24.5
FDC41,OUT018,870.5
FDE14,OUT027,3139.5
FDG35,OUT013,2969.0
FDF45,OUT035,1071.5
FDS19,OUT027,2759.0
FDS58,OUT019,749.5
FDA26,OUT017,3471.5
FDM32,OUT049,1549.0
FDL45,OUT046,2145.5
FDZ55,OUT049,2677.0
FDY37,OUT049,2418.5
FDO46,OUT046,3185.5
FDQ60,OUT046,1973.0
FDA19,OUT018,1875.0
FDL15,OUT046,2591.5
FDM10,OUT018,3135.5
NCL05,OUT017,709.5
DRK49,OUT010,1212.0
NCE18,OUT027,5328.0
FDG40,OUT049,588.5
DRI59,OUT045,3495.5
FDK28,OUT035,4034.5
NCD06,OUT019,1151.5
FDO11,OUT019,2164.0
FDK27,OUT046,2069.5
FDT43,OUT027,2315.0
FDD38,OUT018,1475.5
FDA16,OUT049,3468.0
FDL14,OUT027,3953.5
NCM17,OUT049,779.0
FDD20,OUT045,2072.5
FDA40,OUT045,1418.5
FDL43,OUT045,1380.0
FDV15,OUT045,1741.0
FDE52,OUT046,1494.0
NCL17,OUT010,328.5
NCJ31,OUT045,3714.5
FDR60,OUT045,1248.5
NCA18,OUT035,1844.0
FDS21,OUT027,2543.5
FDW09,OUT035,1395.5
FDL26,OUT035,2548.0
FDS47,OUT018,1216.5
FDC39,OUT046,3249.0
FDT51,OUT035,1929.5
FDK40,OUT035,4097.5
NCG19,OUT045,3671.0
FDZ07,OUT046,1172.0
FDF08,OUT027,2935.0
FDO04,OUT013,858.5
FDK41,OUT018,989.5
FDP15,OUT049,4154.0
NCD43,OUT018,1388.0
NCP18,OUT013,2350.5
FDZ51,OUT046,1697.5
DRH13,OUT035,1777.0
FDF38,OUT045,813.5
NCI43,OUT045,811.0
FDM38,OUT027,2447.5
FDS03,OUT013,1161.0
DRJ47,OUT017,2701.5
FDT50,OUT010,399.0
FDV02,OUT046,2732.0
NCG18,OUT017,1918.5
FDW52,OUT046,2635.5
FDS40,OUT035,575.5
FDN31,OUT017,3361.0
FDA37,OUT045,2096.5
FDA15,OUT046,3948.0
FDL39,OUT046,2897.0
FDJ53,OUT045,1900.5
FDX22,OUT013,3439.5
NCZ42,OUT045,3806.5
FDD56,OUT027,4278.0
FDD40,OUT017,3051.0
FDS50,OUT013,3425.0
NCN14,OUT013,2892.0
FDT15,OUT013,3027.5
NCS18,OUT027,3107.0
NCO26,OUT010,129.0
FDF58,OUT018,810.5
NCB19,OUT013,1380.0
FDH26,OUT017,2364.5
DRB24,OUT027,3840.0
FDA49,OUT018,1183.5
FDB32,OUT045,1625.5
FDI36,OUT017,3138.5
NCA17,OUT010,405.5
FDH22,OUT013,2065.5
NCM26,OUT018,2123.0
FDT15,OUT027,4417.5
FDB16,OUT018,1086.0
NCP54,OUT027,3346.5
FDJ36,OUT013,1639.5
FDO28,OUT045,1870.5
FDU09,OUT013,1012.5
FDF29,OUT017,2088.5
FDY08,OUT013,2327.0
DRJ59,OUT018,339.5
FDT23,OUT027,2791.0
FDU15,OUT018,493.5
FDT47,OUT013,1689.0
FDI53,OUT019,679.5
FDR59,OUT018,3944.0
FDD53,OUT035,637.5
FDY51,OUT017,3564.5
FDT04,OUT049,627.0
FDU51,OUT049,2960.5
FDG14,OUT035,2538.5
NCU06,OUT045,3615.5
DRG25,OUT046,3017.5
DRH49,OUT035,1380.0
FDN15,OUT035,2370.5
FDL43,OUT018,1060.5
NCT18,OUT049,2914.0
NCB31,OUT013,4074.5
FDK57,OUT035,1988.5
FDY04,OUT019,666.5
NCP54,OUT046,1977.0
FDF41,OUT013,3768.5
FDM01,OUT045,1916.0
FDW03,OUT045,1828.5
FDF28,OUT045,1944.0
FDY37,OUT017,2384.5
FDQ03,OUT017,3863.5
FDP51,OUT027,3430.5
FDJ40,OUT017,1761.5
FDC32,OUT049,1622.0
DRI49,OUT027,2706.0
NCW54,OUT017,907.0
FDF09,OUT017,751.5
FDP45,OUT018,3761.5
DRJ23,OUT018,2649.5
FDS59,OUT017,1905.0
FDY08,OUT046,2354.5
FDX16,OUT049,2590.5
FDY16,OUT018,2591.5
FDK32,OUT035,2553.0
FDQ22,OUT013,796.5
NCC31,OUT018,2182.0
FDG58,OUT049,2595.5
DRF48,OUT013,3012.0
DRH36,OUT049,1265.0
NCR30,OUT035,1208.0
FDB03,OUT019,1868.0
FDZ28,OUT027,3377.5
FDR35,OUT017,3232.5
DRD15,OUT027,5057.0
FDJ33,OUT019,186.5
FDA56,OUT010,126.5
FDP56,OUT046,941.5
NCT30,OUT046,838.5
FDK15,OUT017,1713.5
FDH44,OUT018,2161.5
FDV01,OUT013,2553.5
DRG03,OUT017,2383.5
FDG50,OUT027,2931.0
FDR16,OUT010,1406.5
FDZ60,OUT046,1740.0
DRG03,OUT045,2411.5
FDS56,OUT018,3981.5
FDU33,OUT045,869.5
DRD27,OUT035,1560.0
FDW22,OUT046,3686.5
DRA24,OUT045,2640.0
FDF38,OUT049,837.5
FDX48,OUT013,2458.5
FDS58,OUT018,2381.5
FDC32,OUT046,1614.5
NCQ29,OUT045,4096.5
DRK39,OUT018,1040.0
NCS38,OUT017,1817.0
DRO47,OUT013,1769.5
DRG27,OUT027,2053.0
FDC57,OUT027,4524.5
FDS55,OUT046,2464.5
NCJ06,OUT018,1605.0
FDO01,OUT019,428.0
NCM55,OUT045,2914.0
FDC52,OUT049,2468.0
FDQ15,OUT045,1410.5
NCT30,OUT027,2163.5
NCR42,OUT027,1937.0
FDD28,OUT035,922.5
FDQ34,OUT049,1787.5
FDZ12,OUT027,3631.0
DRE13,OUT019,473.0
NCN07,OUT019,208.5
FDM28,OUT035,2808.5
FDI10,OUT017,2832.5
FDQ25,OUT013,2823.5
FDA38,OUT010,1829.0
DRI13,OUT049,3483.5
FDY20,OUT027,2952.5
NCZ53,OUT035,2962.5
NCM31,OUT013,2263.5
DRB01,OUT017,3014.0
DRF37,OUT046,4173.0
NCF42,OUT049,2806.0
FDF16,OUT018,2071.5
FDB41,OUT013,758.5
FDR34,OUT013,3687.5
FDR15,OUT018,2320.5
NCV42,OUT019,113.0
FDW51,OUT035,3480.5
FDU36,OUT017,1566.0
FDX60,OUT049,1340.0
FDY03,OUT035,1937.5
FDW55,OUT045,4028.0
FDT01,OUT010,1531.5
FDG58,OUT013,2557.5
FDK21,OUT017,4021.5
NCS41,OUT019,976.5
FDS10,OUT045,2954.5
NCT53,OUT046,2660.5
FDJ28,OUT018,2674.5
FDX44,OUT045,1512.5
FDT20,OUT018,454.5
FDO44,OUT017,2101.5
NCX17,OUT049,3710.5
FDY01,OUT017,1967.5
FDJ12,OUT027,4708.5
DRK35,OUT018,586.5
FDD47,OUT019,938.5
NCM53,OUT035,1693.0
FDO45,OUT013,1522.5
NCM42,OUT010,142.5
FDE04,OUT046,2867.5
NCI30,OUT027,5266.0
FDZ19,OUT013,2842.5
FDW57,OUT013,2907.5
FDA25,OUT013,1764.5
FDT22,OUT046,1144.5
FDP51,OUT013,2021.5
FDD48,OUT027,3234.0
FDY39,OUT035,3037.5
FDO48,OUT010,1569.0
FDD23,OUT027,4564.5
DRN35,OUT027,2003.5
FDT01,OUT035,3471.5
FDC20,OUT010,895.5
DRJ35,OUT035,1279.0
FDB32,OUT046,1638.0
FDL24,OUT046,2814.5
NCV42,OUT035,1855.5
FDZ46,OUT046,1882.5
FDC15,OUT013,2395.5
FDD08,OUT019,1110.0
FDY50,OUT049,1463.5
FDD36,OUT013,1890.0
FDG57,OUT027,2282.5
FDL21,OUT018,520.5
FDN16,OUT027,3001.5
FDJ09,OUT027,2282.5
FDS01,OUT010,989.0
FDV33,OUT017,4213.5
DRE12,OUT017,1861.5
FDR07,OUT013,1628.5
FDP48,OUT010,984.5
NCB55,OUT035,922.0
FDQ08,OUT013,1097.5
FDR34,OUT035,3752.5
FDO33,OUT046,1916.5
FDP13,OUT045,771.5
FDX12,OUT049,3888.5
NCT06,OUT049,2665.5
FDR16,OUT019,1467.0
FDE36,OUT046,2738.5
FDZ36,OUT049,2992.5
FDV13,OUT045,1547.5
NCZ17,OUT035,613.5
FDU56,OUT045,2986.5
FDM09,OUT035,2816.5
FDV02,OUT017,2681.0
FDS34,OUT018,1662.5
FDA11,OUT049,1577.0
FDP09,OUT017,3419.5
FDB29,OUT027,3195.5
FDT19,OUT017,2872.5
DRH15,OUT017,706.5
FDY38,OUT046,3706.0
FDF14,OUT027,3890.0
FDN48,OUT010,463.0
FDQ12,OUT013,3614.5
NCJ43,OUT045,2740.5
FDE17,OUT019,498.5
FDB05,OUT035,3867.5
FDH10,OUT045,3121.5
NCR06,OUT017,693.5
FDU32,OUT018,1743.5
FDD56,OUT049,2896.0
FDO36,OUT018,2550.0
FDH16,OUT010,520.5
FDX10,OUT018,427.5
FDZ37,OUT017,1560.5
FDU31,OUT010,1610.0
DRC49,OUT049,2376.5
FDL15,OUT045,2523.5
FDN32,OUT019,1144.5
DRH59,OUT027,2581.5
NCU29,OUT049,2392.0
FDR37,OUT019,1272.5
FDS14,OUT018,2167.0
FDU02,OUT027,4914.0
FDJ08,OUT035,3123.5
NCZ06,OUT045,3963.0
FDO31,OUT049,1495.5
FDH31,OUT018,1476.5
FDS58,OUT017,2661.5
NCA53,OUT027,2202.5
FDF50,OUT046,3277.0
NCW42,OUT049,3530.5
NCQ17,OUT045,2463.0
FDK51,OUT018,3818.0
NCW41,OUT010,540.0
NCR29,OUT017,913.5
FDB08,OUT019,713.5
FDA40,OUT027,2744.5
FDL14,OUT018,2340.5
FDB47,OUT046,3400.5
FDO03,OUT035,3738.5
DRK13,OUT019,1222.5
FDX13,OUT010,2050.5
FDF52,OUT046,2888.5
FDT11,OUT013,3104.5
FDB08,OUT013,2637.0
FDQ28,OUT018,2165.5
FDD29,OUT045,3930.5
NCQ29,OUT027,5476.0
NCO02,OUT013,1043.0
FDR56,OUT010,1238.5
NCM54,OUT049,2026.0
FDP51,OUT035,1999.5
FDT38,OUT013,1321.0
FDZ20,OUT018,3773.5
FDJ53,OUT013,1868.5
FDX13,OUT049,4060.0
FDP58,OUT035,3543.5
NCK31,OUT019,1043.0
FDA35,OUT018,1690.5
FDV37,OUT018,2958.5
NCO07,OUT027,4740.5
FDA20,OUT045,3053.5
FDZ59,OUT035,2687.5
NCY17,OUT017,722.5
FDQ28,OUT035,2411.5
FDV35,OUT017,2523.5
FDQ36,OUT013,604.0
FDD34,OUT018,2388.5
FDK51,OUT045,4131.0
FDV31,OUT035,2911.0
FDR04,OUT035,1510.5
FDR14,OUT049,906.5
DRC36,OUT010,866.0
FDE39,OUT019,1.5
FDP57,OUT049,1799.0
FDE57,OUT046,2384.5
NCN18,OUT046,1809.0
NCQ05,OUT018,2090.5
FDW47,OUT035,2059.5
FDV46,OUT035,2281.5
NCP29,OUT045,1022.5
FDE09,OUT018,1575.5
NCU06,OUT027,4983.5
FDT19,OUT010,890.5
DRF15,OUT017,2380.0
DRI51,OUT013,2648.5
NCX54,OUT013,1660.0
DRE01,OUT013,3795.0
NCB07,OUT045,3064.0
FDU50,OUT035,1829.0
FDG40,OUT035,544.0
FDW10,OUT018,2554.5
FDX51,OUT013,3202.5
NCP17,OUT045,1030.5
FDP21,OUT035,3143.5
FDL04,OUT045,1622.5
FDV23,OUT013,2040.5
FDF24,OUT046,1383.5
FDH56,OUT027,3321.5
FDB51,OUT049,1033.0
FDI58,OUT027,3027.5
FDR20,OUT013,894.0
FDC51,OUT018,1676.5
FDB16,OUT027,2744.0
FDE40,OUT049,1025.0
NCM17,OUT035,735.5
FDU56,OUT035,3023.5
FDS32,OUT019,468.5
FDX02,OUT049,3536.0
FDT39,OUT027,3998.5
FDE35,OUT017,1155.5
NCI42,OUT019,1416.0
DRL23,OUT046,1733.5
FDA10,OUT046,2053.0
FDA11,OUT013,1530.0
NCM06,OUT046,2747.5
NCT05,OUT035,4050.0
NCQ02,OUT010,995.0
NCY06,OUT049,2096.0
FDY56,OUT035,3651.5
FDL02,OUT035,1785.5
NCI06,OUT035,2864.5
FDQ14,OUT045,2353.0
FDQ12,OUT017,3588.0
FDP36,OUT046,873.0
FDK21,OUT027,5417.5
FDO40,OUT045,2299.5
NCK54,OUT019,243.5
FDY09,OUT018,2588.5
NCW30,OUT049,4145.0
NCC55,OUT027,2055.5
FDE58,OUT018,1659.5
FDR39,OUT013,2995.0
FDU28,OUT049,2963.5
FDH08,OUT017,3691.5
FDG35,OUT045,2978.0
FDG22,OUT049,761.5
FDC34,OUT035,2576.5
FDP15,OUT018,3806.5
FDK34,OUT010,1902.5
FDU45,OUT035,1969.5
FDQ04,OUT027,2053.5
FDX22,OUT018,3141.5
FDB45,OUT017,1750.5
NCH43,OUT027,4788.0
DRE60,OUT046,3584.0
FDD17,OUT027,5052.0
NCM54,OUT017,2015.5
NCH55,OUT013,2012.0
NCT06,OUT017,2605.0
FDA48,OUT027,4847.0
FDY58,OUT027,5062.0
FDO25,OUT045,3418.0
FDN50,OUT045,1655.5
FDH35,OUT035,2777.5
FDK09,OUT045,3655.5
FDO16,OUT013,1293.5
FDW11,OUT045,1141.5
FDU47,OUT027,3749.0
NCQ42,OUT010,84.0
FDK55,OUT027,2933.0
FDN08,OUT049,2021.5
FDT57,OUT045,3829.0
FDJ12,OUT018,3005.5
DRL59,OUT017,864.5
NCN53,OUT046,655.5
FDO51,OUT010,1063.5
FDK56,OUT017,3053.5
FDY12,OUT035,879.5
FDU15,OUT035,766.5
FDQ19,OUT046,3995.0
DRF15,OUT045,2410.0
DRE25,OUT019,396.0
FDK57,OUT018,1692.5
FDD33,OUT010,1762.0
FDR34,OUT027,5103.5
FDU04,OUT045,1905.0
FDE35,OUT019,698.5
NCD31,OUT035,2578.5
FDJ56,OUT035,1727.5
NCU53,OUT046,2656.0
FDD39,OUT035,3346.0
NCU17,OUT019,255.5
FDJ20,OUT046,2110.5
NCW41,OUT018,2189.5
FDL52,OUT035,642.5
FDS39,OUT035,2367.5
DRJ47,OUT045,2740.5
FDP13,OUT010,1165.5
DRK39,OUT010,592.0
FDF28,OUT010,44.5
FDB09,OUT045,2087.5
FDM51,OUT046,1794.5
DRM49,OUT018,509.5
DRF23,OUT013,2765.5
DRH01,OUT035,2745.0
FDH12,OUT027,3084.0
FDA28,OUT019,75.5
FDW37,OUT018,1234.5
FDF02,OUT046,1788.5
DRL37,OUT046,798.0
NCF43,OUT046,2546.5
FDH08,OUT010,1745.5
FDR34,OUT019,1838.5
NCK19,OUT049,3152.0
NCD55,OUT018,420.0
FDT27,OUT049,3856.5
FDQ57,OUT045,2433.5
FDA47,OUT035,2586.5
DRG15,OUT027,2379.5
FDE05,OUT018,2007.5
FDN46,OUT046,1813.5
FDX27,OUT027,2861.0
FDT51,OUT045,1918.5
FDU33,OUT013,850.5
FDJ16,OUT027,2301.5
FDD20,OUT019,154.5
FDT36,OUT049,601.0
DRF15,OUT027,3769.0
FDN52,OUT010,568.0
FDC22,OUT027,4501.5
FDX15,OUT045,2627.5
FDT13,OUT013,3044.0
FDU04,OUT017,1903.5
FDU31,OUT019,1636.0
FDW59,OUT027,2868.5
NCO29,OUT046,2659.5
FDL15,OUT035,2520.5
FDI41,OUT049,2327.5
FDQ48,OUT049,1662.5
DRI39,OUT013,868.0
FDI08,OUT013,4043.5
FDC21,OUT049,1925.5
FDF58,OUT035,1120.5
FDS08,OUT010,958.5
FDE47,OUT045,2139.5
NCP18,OUT019,517.0
NCR41,OUT013,1548.5
FDA27,OUT013,3977.0
FDA43,OUT035,3410.5
FDA49,OUT045,1484.0
NCE55,OUT018,2527.0
DRM49,OUT027,2190.5
FDF22,OUT027,4841.5
FDQ15,OUT018,1121.5
NCS54,OUT017,2766.0
NCY05,OUT013,608.0
FDR45,OUT046,3903.5
FDK57,OUT049,2063.0
FDF41,OUT010,1876.5
FDV21,OUT046,2146.0
FDD51,OUT046,759.0
FDF33,OUT046,2105.5
FDA38,OUT046,3775.0
FDR56,OUT045,3199.0
NCN41,OUT017,1934.0
FDC60,OUT027,2812.5
FDB47,OUT045,3366.5
DRH01,OUT013,2777.5
FDW08,OUT046,1797.5
FDF38,OUT027,2177.5
FDY32,OUT017,2662.5
FDG34,OUT049,1919.5
FDG47,OUT019,2368.0
NCF18,OUT035,2975.0
FDL39,OUT019,958.0
NCH55,OUT035,1999.0
DRJ35,OUT049,1051.5
FDS44,OUT035,3858.0
DRE01,OUT018,3551.5
FDY39,OUT013,3051.5
FDY32,OUT018,2349.5
FDR33,OUT027,3253.0
NCP50,OUT049,1343.0
FDZ47,OUT018,1297.5
FDU57,OUT049,2574.5
FDY44,OUT013,3182.5
DRH59,OUT018,902.5
FDB03,OUT027,5136.0
FDY46,OUT045,3032.5
FDM39,OUT045,2829.0
FDY36,OUT035,1219.5
NCM55,OUT035,2891.0
FDJ50,OUT010,968.0
DRL60,OUT013,2422.0
NCJ54,OUT049,3689.0
FDX59,OUT017,682.5
FDI07,OUT013,3279.5
DRF51,OUT010,1354.0
FDM14,OUT017,1859.5
FDP21,OUT045,3099.5
FDE40,OUT035,1022.0
FDE05,OUT035,2324.0
FDM13,OUT027,3716.5
FDC34,OUT027,3961.5
NCI55,OUT018,1657.0
NCE43,OUT018,2358.0
FDW58,OUT018,1507.0
FDG60,OUT045,3671.5
FDV31,OUT017,2871.5
FDR47,OUT013,3394.0
FDM60,OUT019,1188.5
NCF06,OUT018,3770.0
NCN26,OUT027,3254.5
FDQ59,OUT049,1557.0
FDF09,OUT046,775.0
NCS06,OUT017,4165.0
FDT44,OUT046,2002.5
FDI19,OUT017,3944.0
FDT22,OUT017,1066.0
NCF54,OUT027,4077.0
DRG25,OUT045,2974.0
FDB59,OUT017,3200.5
FDQ37,OUT017,3276.5
FDP56,OUT035,900.0
FDW44,OUT035,2848.0
FDJ26,OUT010,1546.5
FDU43,OUT018,3549.5
FDW33,OUT045,1766.5
NCX53,OUT027,3660.5
FDN56,OUT010,481.5
DRF15,OUT049,2424.0
FDO33,OUT017,1908.5
FDZ39,OUT010,145.5
NCJ19,OUT017,882.5
FDU01,OUT035,3045.5
FDT12,OUT035,3559.5
NCM18,OUT018,709.0
FDP19,OUT017,2121.5
NCR42,OUT049,614.0
FDN10,OUT046,2027.5
FDG44,OUT017,996.0
FDQ10,OUT046,2847.5
DRH13,OUT049,1774.0
FDT52,OUT013,3829.5
FDM56,OUT045,1856.5
NCO43,OUT010,326.5
NCV29,OUT035,2811.0
NCF06,OUT013,4082.0
FDO50,OUT035,1560.0
FDT59,OUT013,3705.5
FDX40,OUT027,2210.5
FDE50,OUT017,3068.5
FDX51,OUT017,3256.5
NCD30,OUT018,1277.5
FDK15,OUT013,1706.0
FDL12,OUT045,1013.5
FDK46,OUT017,4165.5
DRH49,OUT010,617.0
FDQ57,OUT046,2473.5
FDY59,OUT017,1508.0
FDO09,OUT018,3915.5
NCG30,OUT035,1987.0
FDM09,OUT017,2783.5
NCN17,OUT027,3000.0
NCS42,OUT013,1435.0
FDD02,OUT019,64.0
FDE34,OUT013,2952.0
FDU38,OUT045,3005.0
FDB33,OUT046,2631.0
NCJ29,OUT017,1406.5
FDZ27,OUT035,786.0
FDI40,OUT013,1564.5
FDG22,OUT013,749.5
FDT51,OUT017,1922.5
FDF20,OUT018,2930.5
FDV50,OUT035,1903.0
FDT02,OUT049,636.0
DRC49,OUT017,2328.0
FDF26,OUT049,2588.5
FDV52,OUT035,1881.0
FDX59,OUT049,745.5
FDV25,OUT035,3600.5
FDW23,OUT027,2024.5
FDE53,OUT018,1391.5
FDA19,OUT017,2169.5
FDH22,OUT046,2131.5
NCO41,OUT013,1567.5
FDX12,OUT017,3815.5
FDF17,OUT013,3061.0
FDS11,OUT045,3632.0
FDR51,OUT035,2501.5
FDT49,OUT010,181.0
FDC56,OUT013,1993.5
FDR13,OUT027,3373.5
FDQ60,OUT035,1943.5
FDN38,OUT049,4076.5
NCL29,OUT013,2480.5
FDO13,OUT027,4199.5
FDE26,OUT018,2082.0
FDA31,OUT010,858.5
FDX14,OUT035,1189.0
FDA34,OUT045,2936.5
FDF26,OUT013,2553.5
FDE38,OUT045,2742.0
DRI11,OUT046,1863.5
FDQ60,OUT027,3286.5
FDL21,OUT027,2177.5
DRC12,OUT027,4442.0
FDC47,OUT046,3700.5
FDE57,OUT045,2324.5
FDT14,OUT045,1909.0
NCZ53,OUT046,3041.5
FDE28,OUT018,3297.5
FDR19,OUT035,2390.5
NCF54,OUT019,839.5
FDZ08,OUT046,1468.5
NCJ05,OUT018,2141.0
FDF59,OUT046,2238.5
NCO05,OUT035,1619.0
FDW24,OUT018,532.5
NCX42,OUT018,2344.0
NCA53,OUT035,863.5
FDI45,OUT019,992.0
FDG46,OUT046,1977.5
FDM20,OUT010,1969.0
FDW11,OUT010,844.5
FDX08,OUT035,2929.5
NCK17,OUT035,691.0
FDK32,OUT018,2226.5
NCA42,OUT035,2531.0
DRI01,OUT035,2739.5
NCL55,OUT049,4079.0
DRE25,OUT018,1245.5
FDD14,OUT017,2961.0
FDB10,OUT046,3834.5
DRN11,OUT035,2283.5
FDP38,OUT018,654.0
NCA30,OUT017,2948.0
FDT15,OUT017,3106.5
NCP55,OUT018,639.0
FDF12,OUT035,2349.5
FDM21,OUT018,3804.5
FDX56,OUT035,3357.0
FDF10,OUT017,2404.5
FDT32,OUT045,3105.0
FDM51,OUT018,1476.5
NCR50,OUT018,2144.0
FDI19,OUT049,3958.0
FDX21,OUT017,1817.5
FDR31,OUT035,2438.5
FDY02,OUT013,4087.0
NCA29,OUT045,2705.0
NCX17,OUT046,3660.5
FDM12,OUT045,3019.5
FDI53,OUT027,3890.5
NCU30,OUT049,2653.0
FDC56,OUT027,3390.5
FDK27,OUT018,1787.0
NCK18,OUT017,2640.0
FDB52,OUT019,2118.0
DRG25,OUT027,4389.0
FDZ13,OUT049,1065.5
FDB57,OUT019,1750.0
FDR40,OUT046,1377.5
NCO14,OUT019,1150.0
NCN19,OUT045,3005.0
FDQ28,OUT019,538.5
FDO13,OUT018,2541.5
FDK48,OUT013,1254.0
FDU07,OUT018,2215.0
FDW20,OUT046,2101.5
FDV12,OUT010,350.5
FDH24,OUT013,2486.0
FDV59,OUT049,3538.5
FDK57,OUT045,2004.5
FDL16,OUT027,2075.5
NCQ17,OUT046,2494.0
FDJ15,OUT018,2635.0
FDX24,OUT049,1557.5
FDT47,OUT046,1738.0
FDT10,OUT049,1155.5
FDZ37,OUT018,1260.5
FDW43,OUT027,5118.5
DRN36,OUT017,1564.5
FDJ14,OUT045,1437.5
FDA32,OUT013,3506.5
FDJ38,OUT019,1228.5
FDQ57,OUT017,2436.0
NCQ41,OUT019,1167.5
FDG56,OUT049,1146.5
DRC13,OUT027,3422.0
FDV55,OUT035,2380.5
FDQ49,OUT045,2750.0
FDE29,OUT010,1029.5
FDR03,OUT013,3379.5
FDD45,OUT049,1646.5
FDN38,OUT010,2090.5
FDT56,OUT046,1106.5
FDT48,OUT045,3415.5
FDU03,OUT049,3023.5
FDC56,OUT010,70.5
NCO43,OUT027,2964.0
FDQ27,OUT017,1784.5
FDR03,OUT046,3433.5
DRH23,OUT010,1102.5
FDG22,OUT045,765.5
NCJ42,OUT013,1647.0
FDR24,OUT046,1519.5
FDW60,OUT035,2823.5
FDJ08,OUT013,3071.5
DRL59,OUT018,568.5
FDG60,OUT010,1687.0
FDW27,OUT017,2631.5
FDX14,OUT018,921.0
FDC20,OUT013,1015.5
NCS29,OUT018,3841.5
FDJ56,OUT046,1725.5
FDB20,OUT019,558.5
FDL28,OUT027,4960.5
FDW01,OUT018,2202.5
FDL03,OUT046,3295.5
FDX22,OUT049,3470.5
FDJ21,OUT035,2414.5
FDR31,OUT045,2474.0
FDG21,OUT035,2705.5
FDS22,OUT027,2225.5
FDK08,OUT035,1710.5
FDE17,OUT018,2086.5
NCN30,OUT017,1538.0
FDT50,OUT046,1602.5
NCX42,OUT049,2643.0
FDJ12,OUT035,3306.5
NCA18,OUT027,3249.0
FDP23,OUT019,1621.5
FDX12,OUT013,3858.5
FDN40,OUT018,2083.5
FDV48,OUT035,1293.5
NCY54,OUT013,2682.5
FDL16,OUT010,1267.0
FDR45,OUT018,3572.0
FDJ52,OUT046,2561.5
DRG01,OUT017,1281.0
FDP52,OUT013,3600.0
FDU58,OUT017,3077.5
FDL02,OUT045,1800.5
FDG28,OUT013,3815.5
FDA19,OUT035,2149.5
FDW46,OUT027,2584.5
NCD43,OUT049,1703.0
